2017/18,1677,3734753
2018/19,2143,536994
2019/20,1999,1903819
2020/21,2039,2248629
2021/22,1864,4140166
2021/22,726,8887191
2020/21,1443,6835312
2021/22,1746,5347889
2019/20,1876,3377710
2020/21,2150,1278217
2021/22,1887,3902291
2020/21,1118,7606071
2021/22,1561,6988027
2019/20,1246,6953892
2020/21,1435,6870805
2021/22,1766,5155766
2020/21,609,8005373
2021/22,1550,7068144
2021/22,1543,7123388
2021/22,601,8943078
2021/22,1764,5168443
2020/21,195,8181232
2021/22,1623,6497832
2020/21,1211,7479417
2021/22,1566,6950907
2021/22,1561,6990575
2018/19,1818,3908579
2019/20,1744,4878924
2021/22,1691,5886091
2020/21,2104,1664685
2021/22,2076,2124438
2019/20,1657,5636113
2021/22,1869,4092737
2021/22,1860,4178070
2021/22,1196,8490684
2021/22,150,9096092
2021/22,1603,6667656
2021/22,1499,7413277
2019/20,1799,4288057
2020/21,1729,5067209
2021/22,1946,3306416
2020/21,1630,5785533
2021/22,452,9003281
2016/17,1375,3842731
2017/18,2295,16255
2018/19,1794,4111526
2021/22,1382,7998122
2021/22,1533,7192778
2020/21,1634,5761595
2021/22,1601,6682882
2019/20,1655,5651816
2020/21,1436,6865887
2021/22,1373,8033640
2021/22,1586,6799087
2021/22,593,8946198
2020/21,821,7865507
2021/22,1527,7227850
2020/21,385,8114890
2020/21,1298,7311498
2021/22,2002,2770735
2020/21,723,7931894
2021/22,1824,4558296
2020/21,1572,6159821
2021/22,1817,4628463
2017/18,1780,2967638
2018/19,1744,4471576
2019/20,1750,4824048
2020/21,1603,5966321
2019/20,1391,6730262
2021/22,923,8766094
2020/21,1476,6683419
2021/22,1639,6364095
2020/21,1458,6767693
2021/22,938,8755962
2020/21,731,7926910
2021/22,1639,6364708
2021/22,1585,6807782
2020/21,621,7998212
2021/22,1414,7863418
2019/20,1622,5869099
2020/21,1600,5984268
2020/21,1169,7540592
2020/21,2069,1968397
2021/22,2025,2560356
2019/20,1621,5875384
2019/20,1292,6896696
2021/22,1772,5090405
2021/22,1377,8019161
2019/20,660,7352203
2020/21,1349,7176887
2020/21,2198,922139
2021/22,1653,6235745
2020/21,1475,6689321
2021/22,1549,7081844
2021/22,1526,7240474
2016/17,1985,676278
2017/18,1980,1337721
2018/19,1945,2554405
2019/20,1804,4233669
2020/21,2154,1244494
2021/22,2059,2263141
2015/16,1660,2367245
2016/17,1777,1984597
2017/18,941,5533269
2018/19,1611,5122961
2019/20,1905,3025627
2020/21,1875,3824166
2021/22,1588,6786882
2021/22,1577,6873656
2019/20,1535,6316355
2020/21,1742,4965897
2020/21,1550,6289667
2021/22,1768,5131416
2020/21,1750,4904366
2021/22,1801,4788891
2020/21,376,8119482
2021/22,742,8878692
2021/22,1240,8413179
2018/19,1882,3292288
2019/20,2014,1742972
2020/21,1955,3057812
2021/22,2270,798119
2020/21,1167,7544456
2021/22,1354,8106070
2020/21,381,8116776
2021/22,1537,7163495
2021/22,1603,6669151
2020/21,659,7974906
2021/22,1416,7856580
2018/19,1137,5868378
2019/20,1718,5126302
2020/21,1608,5929930
2021/22,1992,2862955
2020/21,1762,4804887
2020/21,1508,6523557
2020/21,1084,7644991
2021/22,1559,7006035
2021/22,689,8904703
2021/22,1908,3684804
2021/22,1695,5848683
2021/22,1820,4598691
2020/21,2005,2575017
2021/22,2057,2279483
2021/22,405,9021517
2014/15,778,3410437
2015/16,1547,2756917
2016/17,1686,2580745
2017/18,1915,1890392
2018/19,1874,3375883
2019/20,1929,2726892
2020/21,1883,3745214
2021/22,1458,7647946
2019/20,1566,6179957
2020/21,1817,4345598
2021/22,1478,7535256
2020/21,1661,5577092
2021/22,1949,3283571
2019/20,1261,6936170
2020/21,1986,2756247
2021/22,1739,5424117
2021/22,1781,5001810
2021/22,724,8887793
2020/21,2003,2589562
2021/22,1344,8141495
2016/17,1341,3901274
2017/18,2143,291350
2018/19,1982,2106188
2019/20,1729,5031996
2020/21,1712,5202317
